시간그룹,승차X좌표,승차Y좌표,타임스탬프,날씨
2023-07-11 12:00:00,127.3726792646154,36.35061813846154,1689076800,실 비
2023-07-11 18:00:00,127.39544689235294,36.33850407,1689098400,온흐림
2023-07-12 00:00:00,127.38705261857142,36.341388346428566,1689120000,실 비
2023-07-12 06:00:00,127.38692982875,36.341200085,1689141600,온흐림
2023-07-12 12:00:00,127.40755545666669,36.33125039083333,1689163200,온흐림
2023-07-12 18:00:00,127.37395225666668,36.35826773944444,1689184800,온흐림
2023-07-13 00:00:00,127.41013028428571,36.33638809928571,1689206400,보통 비
2023-07-13 06:00:00,127.40217221733332,36.34339383133333,1689228000,실 비
2023-07-13 12:00:00,127.38425313133332,36.340304858,1689249600,실 비
2023-07-13 18:00:00,127.39905800409092,36.351643745,1689271200,강한 비
2023-07-14 00:00:00,127.349820447,36.369666712,1689292800,강한 비
2023-07-15 06:00:00,127.39324768375,36.34154446375,1689400800,보통 비
2023-07-15 12:00:00,127.3700162853846,36.34451251769231,1689422400,온흐림
2023-07-15 18:00:00,127.41334436588237,36.347177404117645,1689444000,실 비
2023-07-16 00:00:00,127.37619857266668,36.35361174733334,1689465600,실 비
2023-07-17 00:00:00,127.39878826,36.34849536,1689552000,실 비
2023-07-17 06:00:00,127.39792922636364,36.34826506272727,1689573600,실 비
2023-07-17 12:00:00,127.39518021526315,36.33983030631579,1689595200,실 비
2023-07-17 18:00:00,127.393285966,36.34926465466666,1689616800,보통 비
2023-07-18 00:00:00,127.36888250588235,36.34941650705883,1689638400,강한 비
2023-07-18 06:00:00,127.39521573285715,36.346789990714285,1689660000,강한 비
2023-07-18 12:00:00,127.394007985,36.358468698125,1689681600,보통 비
2023-07-18 18:00:00,127.38574853176472,36.343432619411765,1689703200,실 비
